Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks,Spend,Conversions,Active,CTR,CPC,Conversion_Rate,Cost_Per_Conversion
CMP-01008,Q3_Winter_CMP-01008,2023-06-05,2023-06-30,Instagram,64664,2217,868.04,252.92326371818967,No,3.43,0.39,11.41,3.43
CMP-01009,Q4_Summer_CMP-01009,2023-08-18,2023-09-08,Facebook,96854,3543,,503.96135679931916,Yes,3.66,0.3,14.22,2.12
CMP-01010,Q3_Winter_CMP-01010,2023-10-24,2023-11-02,TikTok,71958,1664,1993.63,26.83128678236275,No,2.31,1.2,,74.3
CMP-01011,Q2_Winter_CMP-01011,2023-05-15,2023-06-09,Google Ads,3452,53,22.53,5.048825889397017,Yes,1.54,0.43,9.53,4.46
CMP-01012,Q4_Summer_CMP-01012,2023-07-04,2023-07-06,Facebook,56927,1646,3226.36,230.42167677295154,No,2.89,,14.0,14.0
CMP-01013,Q2_Winter_CMP-01013,2023-01-17,2023-02-04,Email,74406,1056,326.68,189.07562540319714,No,1.42,0.31,17.9,1.73
CMP-01014,Q2_Winter_CMP-01014,2023-09-26,2023-10-24,Email,49907,1880,2859.21,,Yes,3.77,1.52,6.69,22.75
CMP-01015,Q3_Winter_CMP-01015,2023-06-28,2023-07-18,Instagram,43220,599,427.54,116.86558324337364,No,1.39,0.71,19.51,3.66
CMP-01016,Q1_BlackFriday_CMP-01016,2023-06-17,2023-07-15,TikTok,81088,1468,2855.02,250.2395150850828,Yes,1.81,1.94,17.05,11.41
CMP-01017,Q2_Winter_CMP-01017,2023-07-14,2023-07-16,Google Ads,61331,1704,1616.45,227.68961093722118,Yes,2.78,0.95,13.36,7.1
CMP-01018,Q3_Winter_CMP-01018,2023-03-20,2023-04-05,Instagram,68296,1837,,,Yes,2.69,0.35,8.45,4.1
CMP-01019,Q1_Launch_CMP-01019,2023-08-07,2023-08-30,Google Ads,46678,1495,516.96,,Yes,3.2,0.35,14.51,
CMP-01020,Q1_Launch_CMP-01020,2023-09-29,2023-10-18,Email,28168,695,862.31,114.72832118074018,No,2.47,1.24,16.51,7.52
CMP-01021,Q1_Launch_CMP-01021,2023-05-08,2023-06-03,Instagram,52149,2418,4781.38,163.52202852038212,Yes,4.64,,6.76,29.24
CMP-01022,Q1_Launch_CMP-01022,2023-02-17,2023-03-03,Facebook,95927,4105,8068.85,815.4078091242375,No,4.28,1.97,,9.9
CMP-01023,Q1_BlackFriday_CMP-01023,2023-05-22,2023-06-11,Instagram,60465,2694,2352.84,492.02591060260954,No,4.46,0.87,,4.78
CMP-01024,Q1_BlackFriday_CMP-01024,2023-03-14,2023-03-27,Google Ads,70873,2362,2646.85,,No,3.33,1.12,10.22,10.96
CMP-01025,Q1_BlackFriday_CMP-01025,2023-05-17,2023-06-12,,12851,431,202.9,63.50254180284712,Yes,3.35,0.47,14.73,3.2
CMP-01026,Q1_Launch_CMP-01026,2023-08-17,2023-08-21,Google Ads,98799,3202,3803.02,350.8165313081745,No,3.24,1.19,10.96,10.84
CMP-01027,Q1_Launch_CMP-01027,2023-02-11,2023-02-19,Facebook,24847,610,804.89,94.29185099963536,Yes,2.46,1.32,15.46,
CMP-01028,Q2_Winter_CMP-01028,2023-09-30,2023-10-03,Email,97140,1893,,316.37068926879357,No,1.95,0.73,16.71,4.35
CMP-01029,Q3_Winter_CMP-01029,2023-03-23,2023-04-13,TikTok,44853,1419,1902.3,20.451033095890235,Yes,3.16,,1.44,
CMP-01030,Q2_Winter_CMP-01030,2023-11-23,2023-11-30,TikTok,91931,565,1033.65,14.144823388364697,No,0.61,1.83,2.5,73.08
CMP-01031,Q3_Winter_CMP-01031,2023-09-25,2023-10-05,TikTok,89235,476,143.57,35.190113091891185,Yes,0.53,0.3,7.39,4.08
CMP-01032,Q1_Launch_CMP-01032,2023-04-10,2023-05-05,Email,75659,3277,2258.47,604.1037760858799,Yes,4.33,0.69,18.43,
CMP-01033,Q4_Summer_CMP-01033,2023-07-25,2023-08-05,Instagram,91682,649,426.3,55.601115537411374,No,0.71,0.66,8.57,7.67
CMP-01034,Q2_Winter_CMP-01034,2023-02-10,2023-02-15,TikTok,61138,1749,893.05,312.4191842337514,Yes,2.86,0.51,17.86,
CMP-01035,Q1_Launch_CMP-01035,2023-02-07,2023-02-06,Facebook,84953,2775,1616.08,271.5682804350917,No,3.27,0.58,9.79,5.95
CMP-01036,Q4_Summer_CMP-01036,2023-12-15,2023-12-22,Google Ads,17630,245,334.19,15.89610344050374,No,1.39,,6.49,21.02
CMP-01037,Q1_BlackFriday_CMP-01037,2023-10-20,2023-11-16,TikTok,7493,339,160.88,61.40055624105532,Yes,4.52,0.47,18.11,2.62
CMP-01038,Q1_Launch_CMP-01038,2023-02-26,2023-03-14,Facebook,54563,739,1149.52,86.1137826638715,Yes,1.35,1.56,11.65,13.35
CMP-01039,Q3_Winter_CMP-01039,2023-04-14,2023-05-13,Google Ads,81079,3632,6566.43,285.0830023143309,Yes,4.48,,7.85,
CMP-01040,Q1_BlackFriday_CMP-01040,2023-03-14,2023-03-21,Google Ads,76654,3015,5653.73,55.588552028194854,No,3.93,,1.84,101.71
CMP-01041,Q4_Summer_CMP-01041,2023-05-25,2023-06-05,Instagram,53025,839,1193.31,26.073850643571372,No,1.58,1.42,3.11,45.77
CMP-01042,Q1_BlackFriday_CMP-01042,2023-04-17,2023-04-22,TikTok,52325,616,391.51,22.464880747164727,Yes,1.18,0.64,3.65,
CMP-01043,Q3_Winter_CMP-01043,2023-04-30,2023-05-12,Instagram,61179,1176,523.32,93.27902072934586,No,1.92,0.45,7.93,5.61
CMP-01044,Q2_Winter_CMP-01044,2023-07-13,2023-07-30,TikTok,86889,1990,1381.94,,Yes,2.29,0.69,12.54,5.54
CMP-01045,Q4_Summer_CMP-01045,2023-03-11,2023-04-04,TikTok,84260,1353,2618.5,92.60219071444551,No,1.61,1.94,6.84,28.28
CMP-01046,Q1_Launch_CMP-01046,2023-11-19,2023-11-30,Instagram,11410,569,1101.58,12.77419248631255,No,4.99,1.94,,86.23
CMP-01047,Q2_Winter_CMP-01047,2023-09-23,2023-10-16,Email,59776,916,869.52,55.24731264270878,No,1.53,0.95,6.03,15.74
CMP-01048,Q4_Summer_CMP-01048,2023-10-05,2023-10-24,Google Ads,38403,1627,1389.21,142.6057587425965,Yes,4.24,,8.76,9.74
CMP-01049,Q4_Summer_CMP-01049,2023-03-03,2023-03-12,Google Ads,80041,973,1135.51,193.1709417136535,Yes,1.22,1.17,19.85,
CMP-01050,Q1_Launch_CMP-01050,2023-09-16,2023-10-13,Email,50843,2496,1986.49,211.33010970908515,Yes,4.91,,8.47,9.4
CMP-01051,Q3_Winter_CMP-01051,2023-11-02,2023-11-15,Facebook,99138,1501,,40.44764147258354,Yes,1.51,1.97,,72.94
CMP-01052,Q2_Winter_CMP-01052,2023-03-05,2023-03-10,Facebook,43516,1043,,125.58952278429939,Yes,2.4,,12.04,
CMP-01053,Q3_Winter_CMP-01053,2023-10-02,2023-10-30,Facebook,68071,2051,1902.39,378.88453990173883,No,3.01,0.93,18.47,5.02
CMP-01054,Q1_BlackFriday_CMP-01054,2023-05-11,2023-06-07,Email,11304,117,120.5,18.658245385696706,Yes,1.04,1.03,15.95,6.46
CMP-01055,Q1_Launch_CMP-01055,2023-10-15,2023-10-17,TikTok,93269,3894,1996.1,657.624478235269,Yes,4.18,0.51,16.89,
CMP-01056,Q1_BlackFriday_CMP-01056,2023-06-24,2023-07-21,Facebook,15776,273,,50.87738326382788,No,1.73,,18.64,5.1
CMP-01057,Q3_Winter_CMP-01057,2023-10-20,2023-11-17,Email,38147,1133,1990.05,148.35871997380477,Yes,2.97,,13.09,13.41
CMP-01058,Q4_Summer_CMP-01058,2023-02-23,2023-03-20,Email,83842,2492,1342.23,495.99601450981856,Yes,2.97,0.54,19.9,2.71
CMP-01059,Q3_Winter_CMP-01059,2023-05-23,2023-05-31,Email,96758,3107,,,No,3.21,1.29,1.63,
CMP-01060,Q2_Winter_CMP-01060,2023-04-10,2023-04-29,Facebook,48696,365,361.82,61.54613154055605,Yes,0.75,0.99,16.86,
CMP-01061,Q4_Summer_CMP-01061,2023-04-17,2023-04-01,Instagram,48729,613,361.62,105.94603267925784,Yes,1.26,0.59,17.28,3.41
CMP-01062,Q4_Summer_CMP-01062,2023-04-23,2023-05-11,Facebook,5347,65,,11.971249825910268,Yes,1.22,,18.42,
CMP-01063,Q1_Launch_CMP-01063,2023-05-20,2023-06-07,TikTok,97897,1820,1391.72,183.5509984504766,Yes,1.86,,10.09,7.58
CMP-01064,Q4_Summer_CMP-01064,2023-02-16,2023-03-07,TikTok,2140,24,,3.8321670117099362,Yes,1.12,,15.97,2.54
CMP-01065,Q4_Summer_CMP-01065,2023-09-16,2023-10-01,Google Ads,3095,143,134.49,6.730334444122456,Yes,4.62,0.94,4.71,
CMP-01066,Q2_Winter_CMP-01066,2023-07-20,2023-08-10,Google Ads,47610,1337,2242.63,166.5831711020218,Yes,2.81,1.68,12.46,13.46
CMP-01067,Q1_BlackFriday_CMP-01067,2023-10-30,2023-11-15,Facebook,861,28,42.66,2.1879922105736145,No,3.25,,7.81,19.5
CMP-01068,Q4_Summer_CMP-01068,2023-09-15,2023-09-16,TikTok,16855,355,678.25,,Yes,2.11,1.91,12.33,15.5
CMP-01069,Q2_Winter_CMP-01069,2023-02-24,2023-02-26,Email,62958,1097,1125.44,151.77707650700455,Yes,1.74,1.03,13.84,7.42
CMP-01070,Q1_Launch_CMP-01070,2023-01-26,2023-02-23,Google Ads,70660,1953,2935.87,,Yes,2.76,1.5,7.59,
CMP-01071,Q4_Summer_CMP-01071,2023-06-04,2023-07-01,TikTok,30168,550,787.09,28.096902277150125,No,1.82,1.43,5.11,28.01
CMP-01072,Q2_Winter_CMP-01072,2023-06-25,2023-07-12,,79634,1629,1089.77,115.8556246710527,Yes,2.05,0.67,7.11,9.41
CMP-01073,Q4_Summer_CMP-01073,2023-03-29,2023-04-04,Google Ads,60967,1546,1261.68,210.49080117786022,No,2.54,0.82,13.62,5.99
CMP-01074,Q3_Winter_CMP-01074,2023-10-13,2023-11-05,Google Ads,23215,644,773.26,89.2623312322051,Yes,2.77,1.2,13.86,
CMP-01075,Q3_Winter_CMP-01075,2023-08-01,2023-08-06,Facebook,71388,3519,5821.54,530.8419165950728,No,4.93,1.65,15.09,10.97
CMP-01076,Q1_Launch_CMP-01076,2023-10-01,2023-10-12,TikTok,59421,894,970.06,30.43350833215984,Yes,1.5,1.09,3.4,31.87
CMP-01077,Q4_Summer_CMP-01077,2023-02-09,2023-02-19,Google Ads,81305,2191,1505.57,362.6506043890298,Yes,2.69,0.69,,
CMP-01078,Q1_Launch_CMP-01078,2023-10-25,2023-10-26,Instagram,15867,186,369.93,26.179143306457366,Yes,1.17,1.99,14.07,
CMP-01079,Q3_Winter_CMP-01079,2023-03-17,2023-04-10,Google Ads,23470,487,241.79,7.692634746184844,Yes,2.07,0.5,1.58,31.43
CMP-01080,Q1_BlackFriday_CMP-01080,2023-06-13,2023-06-28,Email,30706,1144,2202.21,84.38554855320264,No,3.73,1.93,7.38,
CMP-01081,Q1_BlackFriday_CMP-01081,2023-06-10,2023-06-20,Facebook,34470,442,740.52,43.61441127102595,No,1.28,1.68,,16.98
CMP-01082,Q1_BlackFriday_CMP-01082,2023-10-27,2023-11-11,Google Ads,88935,2771,4783.08,217.5715025137541,No,3.12,1.73,7.85,
CMP-01083,Q1_BlackFriday_CMP-01083,2023-04-12,2023-04-13,Facebook,73387,1743,2878.32,,Yes,2.38,1.65,,51.11
CMP-01084,Q3_Winter_CMP-01084,2023-03-29,2023-04-11,TikTok,54637,400,261.56,19.758317622380535,No,0.73,0.65,4.94,13.24
CMP-01085,Q2_Winter_CMP-01085,2023-05-04,2023-05-20,Facebook,54275,2550,3507.24,37.39999583395922,Yes,4.7,1.38,1.47,93.78
CMP-01086,Q1_BlackFriday_CMP-01086,2023-05-12,2023-05-22,Facebook,88645,2093,,57.94399475507366,No,2.36,1.59,2.77,57.31
CMP-01087,Q1_BlackFriday_CMP-01087,2023-03-08,2023-04-02,TikTok,44956,1810,2837.48,,No,4.03,1.57,6.06,25.87
CMP-01088,Q1_BlackFriday_CMP-01088,2023-03-06,2023-03-14,TikTok,22912,543,413.58,90.02633230563833,Yes,2.37,,16.58,4.59
CMP-01089,Q4_Summer_CMP-01089,2023-03-26,2023-03-30,,14121,666,404.86,73.30071050745332,No,4.72,,11.01,
CMP-01090,Q1_Launch_CMP-01090,2023-06-20,2023-07-06,TikTok,33337,602,516.4,54.5740687372487,Yes,1.81,0.86,9.07,9.46
CMP-01091,Q3_Winter_CMP-01091,2023-05-06,2023-06-01,TikTok,65502,1542,1720.46,209.4204993209757,Yes,2.35,,13.58,8.22
CMP-01092,Q3_Winter_CMP-01092,2023-05-24,2023-06-04,Email,47359,1854,,209.29250998008632,Yes,3.91,1.28,11.29,11.3
CMP-01093,Q1_BlackFriday_CMP-01093,2023-09-20,2023-09-22,TikTok,42467,869,1497.13,30.404264446621447,No,2.05,1.72,3.5,49.24
CMP-01094,Q2_Winter_CMP-01094,2023-03-29,2023-04-27,Instagram,48267,1032,1658.79,53.97198917864709,Yes,2.14,1.61,,30.73
CMP-01095,Q2_Winter_CMP-01095,2023-11-29,2023-12-12,Google Ads,97500,4852,7032.76,253.65891415002136,Yes,4.98,1.45,5.23,27.73
CMP-01096,Q1_Launch_CMP-01096,2023-10-02,2023-10-08,Facebook,99765,2993,,371.1049953472606,No,3.0,0.75,12.4,6.03
CMP-01097,Q1_BlackFriday_CMP-01097,2023-03-05,2023-03-23,TikTok,16548,596,664.0,58.234343227281585,Yes,3.6,,9.77,11.4
CMP-01098,Q4_Summer_CMP-01098,2023-04-25,2023-05-05,Facebook,11887,403,350.71,33.707388240284565,No,3.39,0.87,,10.4
CMP-01099,Q1_Launch_CMP-01099,2023-03-08,2023-04-05,Email,24808,1048,732.95,121.31799210422162,Yes,4.22,,11.58,6.04
CMP-01100,Q3_Winter_CMP-01100,2023-04-10,2023-04-19,Google Ads,85270,3733,1184.92,725.4040233819944,Yes,4.38,0.32,19.43,1.63
CMP-01101,Q3_Winter_CMP-01101,2023-05-14,2023-05-30,Google Ads,46221,1402,1229.67,97.71485282416445,No,3.03,0.88,6.97,12.58
CMP-01102,Q3_Winter_CMP-01102,2023-02-17,2023-03-05,TikTok,86436,1577,,,Yes,1.82,0.74,10.88,6.76
CMP-01103,Q1_BlackFriday_CMP-01103,2023-01-06,2023-01-14,Facebook,64851,390,,39.49541815922897,No,0.6,,10.13,12.56
CMP-01104,Q1_Launch_CMP-01104,2023-06-10,2023-06-25,Google Ads,55543,1813,735.92,264.9920251454912,No,3.26,0.41,14.62,2.78
CMP-01105,Q2_Winter_CMP-01105,2023-09-13,2023-09-17,Instagram,28510,1201,912.62,178.65493625102164,No,4.21,0.76,14.88,5.11
CMP-01106,Q1_Launch_CMP-01106,2023-04-21,2023-05-10,,34731,877,329.85,130.25505430905494,Yes,2.53,0.38,14.85,
CMP-01107,Q2_Winter_CMP-01107,2023-11-11,2023-12-03,TikTok,15197,188,261.4,9.078279395411965,No,1.24,1.39,4.83,28.79
CMP-01108,Q1_BlackFriday_CMP-01108,2023-05-15,2023-06-12,TikTok,52162,937,1186.17,89.32205106638224,Yes,1.8,1.27,9.53,13.28
CMP-01109,Q1_BlackFriday_CMP-01109,2023-11-25,2023-12-05,TikTok,28397,793,692.86,130.14969069736017,Yes,2.79,0.87,16.41,5.32
CMP-01110,Q1_Launch_CMP-01110,2023-03-28,2023-04-06,Instagram,29600,1262,694.69,104.10330429223556,Yes,4.26,0.55,,6.67
CMP-01111,Q4_Summer_CMP-01111,2023-08-01,2023-07-16,Instagram,4434,56,107.99,11.032474447964844,Yes,1.26,1.93,19.7,9.79
CMP-01112,Q2_Winter_CMP-01112,2023-10-06,2023-10-27,TikTok,80011,2604,3368.19,206.52188836910844,Yes,3.25,1.29,7.93,16.31
CMP-01113,Q1_Launch_CMP-01113,2023-01-22,2023-02-20,Instagram,93956,3655,5316.17,382.1547282476298,Yes,3.89,1.45,10.46,13.91
CMP-01114,Q2_Winter_CMP-01114,2023-12-06,2023-12-07,Facebook,50078,2359,,236.27711684644953,Yes,4.71,1.2,10.02,12.01
CMP-01115,Q1_Launch_CMP-01115,2023-05-14,2023-05-21,Google Ads,53835,551,920.78,50.910263480504995,No,1.02,1.67,9.24,
CMP-01116,Q3_Winter_CMP-01116,2023-07-01,2023-07-09,,92621,4324,7886.31,737.9769069566684,Yes,4.67,1.82,17.07,10.69
CMP-01117,Q1_BlackFriday_CMP-01117,2023-08-18,2023-08-26,Email,51392,1647,1565.65,65.06028008589988,Yes,3.2,0.95,3.95,24.06
CMP-01118,Q3_Winter_CMP-01118,2023-08-23,2023-09-06,Email,62457,2467,3634.0,290.75147783742625,Yes,3.95,1.47,11.79,12.5
CMP-01119,Q4_Summer_CMP-01119,2023-01-09,2023-02-04,TikTok,43095,319,,,Yes,0.74,0.69,12.75,5.42
CMP-01120,Q3_Winter_CMP-01120,2023-11-13,2023-11-14,Google Ads,51674,1435,2020.7,246.43548964511396,No,2.78,1.41,17.17,8.2
CMP-01121,Q1_Launch_CMP-01121,2023-08-16,2023-09-09,TikTok,52425,1730,1692.92,217.54409256771186,No,3.3,0.98,,7.78
CMP-01122,Q1_Launch_CMP-01122,2023-12-31,2024-01-18,Google Ads,71251,1340,417.45,257.82118054676897,Yes,1.88,0.31,19.24,1.62
CMP-01123,Q2_Winter_CMP-01123,2023-06-22,2023-07-10,TikTok,60616,1480,2848.11,260.0535606877732,No,2.44,,17.57,10.95
CMP-01124,Q2_Winter_CMP-01124,2023-08-12,2023-09-01,Google Ads,50641,1516,2692.95,115.61105472352077,Yes,2.99,1.78,7.63,23.29
CMP-01125,Q1_BlackFriday_CMP-01125,2023-06-10,2023-06-14,Instagram,8046,240,190.66,41.61173390526206,No,2.98,0.79,17.34,4.58
CMP-01126,Q1_BlackFriday_CMP-01126,2023-11-21,2023-12-13,Email,90498,622,1241.63,119.49290806956459,Yes,0.69,2.0,19.21,10.39
CMP-01127,Q1_BlackFriday_CMP-01127,2023-10-31,2023-11-08,Facebook,88883,2202,,129.62615655522842,Yes,2.48,0.84,5.89,
CMP-01128,Q4_Summer_CMP-01128,2023-11-28,2023-12-13,Instagram,18852,275,,34.63341014821535,Yes,1.46,1.08,12.59,
CMP-01129,Q3_Winter_CMP-01129,2023-07-04,2023-07-24,Email,29684,1372,2397.08,87.18064386934788,Yes,4.62,1.75,6.35,27.5
CMP-01130,Q4_Summer_CMP-01130,2023-11-03,2023-10-16,Google Ads,97348,4764,3896.06,635.6023183340601,No,4.89,0.82,13.34,6.13
CMP-01131,Q3_Winter_CMP-01131,2023-05-11,2023-05-21,TikTok,32445,599,638.49,16.64748758549656,Yes,1.85,,2.78,38.35
CMP-01132,Q4_Summer_CMP-01132,2023-06-18,2023-06-30,Facebook,81312,1047,1498.78,156.52202319041163,Yes,1.29,1.43,14.95,9.58
CMP-01133,Q4_Summer_CMP-01133,2023-10-05,2023-10-19,Facebook,78681,1170,610.5,105.02594789674471,Yes,1.49,0.52,,5.81
CMP-01134,Q4_Summer_CMP-01134,2023-01-30,2023-02-01,TikTok,86142,2282,2323.07,277.4646465305295,No,2.65,,12.16,8.37
CMP-01135,Q4_Summer_CMP-01135,2023-09-17,2023-10-09,Email,2092,92,75.99,1.3720747961107476,No,4.4,0.83,1.49,
CMP-01136,Q1_Launch_CMP-01136,2023-01-06,2023-01-09,Google Ads,48549,1335,1936.44,189.7487251140998,No,2.75,1.45,14.21,10.21
CMP-01137,Q4_Summer_CMP-01137,2023-07-31,2023-08-14,Google Ads,56768,425,225.74,44.301301846420905,No,0.75,0.53,10.42,5.1
CMP-01138,Q2_Winter_CMP-01138,2023-06-24,2023-07-13,Instagram,83801,569,395.82,73.2858864411326,No,0.68,0.7,12.88,5.4
CMP-01139,Q4_Summer_CMP-01139,2023-06-21,2023-06-24,,22834,347,523.74,,Yes,1.52,,7.0,21.57
CMP-01140,Q3_Winter_CMP-01140,2023-06-30,2023-07-29,TikTok,31024,1331,752.79,50.186463656541484,Yes,4.29,0.57,,15.0
CMP-01141,Q1_BlackFriday_CMP-01141,2023-06-29,2023-07-10,Facebook,18400,606,616.56,56.195288381435795,Yes,3.29,,9.27,
CMP-01142,Q2_Winter_CMP-01142,2023-05-29,2023-05-30,Email,76313,2314,3498.53,438.1698604647625,Yes,3.03,1.51,18.94,
CMP-01143,Q1_BlackFriday_CMP-01143,2023-06-14,2023-07-04,Email,99887,1933,3095.31,102.99191216914308,No,1.94,1.6,5.33,30.05
CMP-01144,Q1_BlackFriday_CMP-01144,2023-07-27,2023-08-13,Instagram,14474,677,312.3,93.70317211809441,Yes,4.68,0.46,13.84,3.33
CMP-01145,Q2_Winter_CMP-01145,2023-10-06,2023-10-25,Instagram,23694,471,823.49,9.170498755651108,Yes,1.99,1.75,1.95,89.8
CMP-01146,Q3_Winter_CMP-01146,2023-07-21,2023-08-12,Email,31051,1321,2022.12,193.44586510414635,No,4.25,1.53,,10.45
CMP-01147,Q3_Winter_CMP-01147,2023-08-23,2023-09-06,Facebook,88958,4031,3534.38,222.92665699939553,Yes,4.53,0.88,5.53,15.85
CMP-01148,Q4_Summer_CMP-01148,2023-11-02,2023-11-26,Google Ads,44850,1199,1916.56,114.85010149084422,Yes,2.67,1.6,9.58,16.69
CMP-01149,Q4_Summer_CMP-01149,2023-12-28,2024-01-08,Email,28552,1291,1985.7,103.11615804489213,Yes,4.52,1.54,7.99,
CMP-01150,Q1_BlackFriday_CMP-01150,2023-02-09,2023-02-25,Email,32570,568,750.62,17.857729850809005,No,1.74,1.32,3.14,
CMP-01151,Q2_Winter_CMP-01151,2023-09-18,2023-09-23,TikTok,60012,2078,-2596.29,157.22266649069928,Yes,3.46,-1.25,7.57,-16.51
CMP-01152,Q3_Winter_CMP-01152,2023-03-24,2023-04-11,TikTok,39008,349,540.6,26.706785984421135,Yes,0.89,1.55,,20.24
CMP-01153,Q3_Winter_CMP-01153,2023-03-13,2023-03-21,Email,14470,380,759.52,41.49602713794806,Yes,2.63,2.0,10.92,18.3
CMP-01154,Q1_BlackFriday_CMP-01154,2023-10-17,2023-11-07,TikTok,82100,1213,1556.93,236.22785779667888,No,1.48,1.28,19.47,6.59
CMP-01155,Q2_Winter_CMP-01155,2023-01-26,2023-02-19,Facebook,42512,332,556.04,32.96870531997056,Yes,0.78,1.67,9.93,16.87
CMP-01156,Q3_Winter_CMP-01156,2023-11-06,2023-12-01,Instagram,26039,134,,24.62128992240686,Yes,0.51,1.57,18.37,8.52
CMP-01157,Q1_Launch_CMP-01157,2023-10-09,2023-11-05,Google Ads,72979,1431,2511.23,139.80291178657316,No,1.96,1.75,9.77,
CMP-01158,Q1_BlackFriday_CMP-01158,2023-12-30,2024-01-03,Google Ads,74655,2353,,71.60938352215918,No,3.15,1.92,3.04,63.18
CMP-01159,Q2_Winter_CMP-01159,2023-09-01,2023-09-06,Facebook,15926,405,254.44,21.7602652914836,Yes,2.54,0.63,5.37,11.69
CMP-01160,Q2_Winter_CMP-01160,2023-11-15,2023-12-12,TikTok,7834,145,84.29,12.677111975386886,Yes,1.85,0.58,8.74,6.65
CMP-01161,Q3_Winter_CMP-01161,2023-02-13,2023-02-25,Instagram,5018,248,321.61,17.811376582355106,Yes,4.94,1.3,7.18,18.06
CMP-01162,Q3_Winter_CMP-01162,2023-11-21,2023-11-22,Facebook,76691,3625,,632.5899217880036,No,4.73,1.06,17.45,6.1
CMP-01163,Q1_BlackFriday_CMP-01163,2023-02-28,2023-03-09,Google Ads,62761,668,848.51,92.8136998307863,Yes,1.06,1.27,13.89,
CMP-01164,Q3_Winter_CMP-01164,2023-04-25,2023-05-20,Facebook,79306,1877,3109.57,225.0121432077565,No,2.37,1.66,11.99,13.82
CMP-01165,Q3_Winter_CMP-01165,2023-02-16,2023-02-27,Facebook,62827,2148,,221.96060445071814,No,3.42,1.88,10.33,18.23
CMP-01166,Q1_Launch_CMP-01166,2023-05-27,2023-05-30,Email,40469,1538,1552.78,131.4704200764311,Yes,3.8,1.01,,11.81
CMP-01167,Q1_Launch_CMP-01167,2023-10-01,2023-10-22,Google Ads,59160,1271,1932.54,160.54835229503243,Yes,2.15,1.52,12.63,12.04
CMP-01168,Q2_Winter_CMP-01168,2023-04-08,2023-04-14,Email,72386,2792,-1771.69,94.02160912493522,No,3.86,-0.63,3.37,-18.84
CMP-01169,Q1_BlackFriday_CMP-01169,2023-10-28,2023-11-08,TikTok,40185,425,513.71,17.37455494851513,No,1.06,1.21,4.09,29.57
CMP-01170,Q1_BlackFriday_CMP-01170,2023-08-10,2023-08-11,Email,91556,1824,614.81,123.28800343316033,No,1.99,0.34,6.76,
CMP-01171,Q4_Summer_CMP-01171,2023-08-18,2023-09-05,,90010,3351,3875.02,142.50153345460149,Yes,3.72,1.16,4.25,27.19
CMP-01172,Q4_Summer_CMP-01172,2023-12-09,2023-12-22,Google Ads,80170,2658,3261.56,368.52839508191295,No,3.32,1.23,13.86,8.85
CMP-01173,Q2_Winter_CMP-01173,2023-07-03,2023-06-07,TikTok,99230,4234,6563.79,62.26512383846809,No,4.27,,,
CMP-01174,Q1_Launch_CMP-01174,2023-05-06,2023-05-16,Facebook,39349,279,391.75,11.281008833254424,No,0.71,,4.04,34.73
CMP-01175,Q1_Launch_CMP-01175,2023-12-30,2024-01-05,TikTok,11853,152,138.21,27.587322202325442,Yes,1.28,0.91,18.15,5.01
CMP-01176,Q2_Winter_CMP-01176,2023-07-23,2023-07-28,TikTok,48679,349,108.1,69.63708615860659,Yes,0.72,0.31,19.95,1.55
CMP-01177,Q2_Winter_CMP-01177,2023-08-13,2023-08-19,TikTok,74716,1019,505.76,104.59239241229709,Yes,1.36,0.5,10.26,4.84
CMP-01178,Q1_Launch_CMP-01178,2023-04-19,2023-05-03,TikTok,78046,405,791.45,,No,0.52,1.95,10.41,18.77
CMP-01179,Q2_Winter_CMP-01179,2023-03-20,2023-03-23,Email,39157,1084,,170.12920907042277,No,2.77,1.87,15.69,11.9
CMP-01180,Q1_Launch_CMP-01180,2023-03-03,2023-03-15,Email,29613,852,726.46,14.37836882521869,Yes,2.88,0.85,1.69,50.52
CMP-01181,Q4_Summer_CMP-01181,2023-03-23,2023-04-17,Facebook,44824,1551,1147.82,141.34896050139923,Yes,3.46,0.74,9.11,8.12
CMP-01182,Q1_BlackFriday_CMP-01182,2023-03-13,2023-04-05,Email,80486,1796,,52.02526639053689,Yes,2.23,1.04,2.9,35.97
CMP-01183,Q4_Summer_CMP-01183,2023-09-30,2023-10-19,Instagram,6529,33,48.61,,No,0.51,1.47,8.62,17.09
CMP-01184,Q3_Winter_CMP-01184,2023-01-22,2023-02-17,Instagram,33143,1170,1060.73,230.40359528294888,No,3.53,0.91,19.69,4.6
CMP-01185,Q3_Winter_CMP-01185,2023-08-18,2023-09-10,,23373,173,71.69,26.501925940006483,Yes,0.74,0.41,15.32,2.71
CMP-01186,Q2_Winter_CMP-01186,2023-12-13,2024-01-01,Email,80696,3548,3493.9,699.5191257169191,Yes,4.4,0.98,19.72,4.99
CMP-01187,Q1_Launch_CMP-01187,2023-10-07,2023-11-02,Instagram,47230,284,211.01,43.096783841185676,No,0.6,0.74,15.17,4.9
CMP-01188,Q3_Winter_CMP-01188,2023-05-28,2023-06-01,Google Ads,9136,263,224.18,33.01726028817522,Yes,2.88,0.85,12.55,6.79
CMP-01189,Q3_Winter_CMP-01189,2023-01-22,2023-02-15,Instagram,26547,1201,693.01,184.1156518656677,Yes,4.52,0.58,15.33,3.76
