Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks,Spend,Conversions,Active,CTR,CPC,Conversion_Rate,Cost_Per_Conversion
CMP-01029,Q3_Winter_CMP-01029,2023-03-23,2023-04-13,TikTok,44853,1419,1902.3,20,True,3.16,1.34,1.44,93.02
CMP-01030,Q2_Winter_CMP-01030,2023-11-23,2023-11-30,TikTok,91931,565,1033.65,14,False,0.61,1.83,2.5,73.08
CMP-01031,Q3_Winter_CMP-01031,2023-09-25,2023-10-05,TikTok,89235,476,143.57,35,True,0.53,0.3,7.39,4.08
CMP-01032,Q1_Launch_CMP-01032,2023-04-10,2023-05-05,Email,75659,3277,2258.47,604,True,4.33,0.69,18.43,3.74
CMP-01033,Q4_Summer_CMP-01033,2023-07-25,2023-08-05,Instagram,91682,649,426.3,55,False,0.71,0.66,8.57,7.67
CMP-01034,Q2_Winter_CMP-01034,2023-02-10,2023-02-15,TikTok,61138,1749,893.05,312,True,2.86,0.51,17.86,2.86
CMP-01035,Q1_Launch_CMP-01035,2023-02-06,2023-02-07,Facebook,84953,2775,1616.08,271,False,3.27,0.58,9.79,5.95
CMP-01036,Q4_Summer_CMP-01036,2023-12-15,2023-12-22,Google Ads,17630,245,334.19,15,False,1.39,1.36,6.49,21.02
CMP-01037,Q1_BlackFriday_CMP-01037,2023-10-20,2023-11-16,TikTok,7493,339,160.88,61,True,4.52,0.47,18.11,2.62
CMP-01038,Q1_Launch_CMP-01038,2023-02-26,2023-03-14,Facebook,54563,739,1149.52,86,True,1.35,1.56,11.65,13.35
CMP-01039,Q3_Winter_CMP-01039,2023-04-14,2023-05-13,Google Ads,81079,3632,998.4200000000001,285,True,4.48,0.27,7.85,3.5
CMP-01040,Q1_BlackFriday_CMP-01040,2023-03-14,2023-03-21,Google Ads,76654,3015,998.4200000000001,55,False,3.93,0.33,1.84,17.96
CMP-01041,Q4_Summer_CMP-01041,2023-05-25,2023-06-05,Instagram,53025,839,1193.31,26,False,1.58,1.42,3.11,45.77
CMP-01042,Q1_BlackFriday_CMP-01042,2023-04-17,2023-04-22,TikTok,52325,616,391.51,22,True,1.18,0.64,3.65,17.43
CMP-01043,Q3_Winter_CMP-01043,2023-04-30,2023-05-12,Instagram,61179,1176,523.32,93,False,1.92,0.45,7.93,5.61
CMP-01044,Q2_Winter_CMP-01044,2023-07-13,2023-07-30,TikTok,86889,1990,1381.94,87,True,2.29,0.69,4.37,15.88
CMP-01045,Q4_Summer_CMP-01045,2023-03-11,2023-04-04,TikTok,84260,1353,2618.5,92,False,1.61,1.94,6.84,28.28
CMP-01046,Q1_Launch_CMP-01046,2023-11-19,2023-11-30,Instagram,11410,569,1101.58,12,False,4.99,1.94,2.25,86.23
CMP-01047,Q2_Winter_CMP-01047,2023-09-23,2023-10-16,Email,59776,916,869.52,55,False,1.53,0.95,6.03,15.74
CMP-01048,Q4_Summer_CMP-01048,2023-10-05,2023-10-24,Google Ads,38403,1627,1389.21,142,True,4.24,0.85,8.76,9.74
CMP-01049,Q4_Summer_CMP-01049,2023-03-03,2023-03-12,Google Ads,80041,973,1135.51,193,True,1.22,1.17,19.85,5.88
CMP-01050,Q1_Launch_CMP-01050,2023-09-16,2023-10-13,Email,50843,2496,1986.49,211,True,4.91,0.8,8.47,9.4
CMP-01051,Q3_Winter_CMP-01051,2023-11-02,2023-11-15,Facebook,99138,1501,998.1850000000001,40,True,1.51,0.67,2.69,24.68
CMP-01052,Q2_Winter_CMP-01052,2023-03-05,2023-03-10,Facebook,43516,1043,998.1850000000001,125,True,2.4,0.96,12.04,7.95
CMP-01053,Q3_Winter_CMP-01053,2023-10-02,2023-10-30,Facebook,68071,2051,1902.39,378,False,3.01,0.93,18.47,5.02
CMP-01054,Q1_BlackFriday_CMP-01054,2023-05-11,2023-06-07,Email,11304,117,120.5,18,True,1.04,1.03,15.95,6.46
CMP-01055,Q1_Launch_CMP-01055,2023-10-15,2023-10-17,TikTok,93269,3894,1996.1,657,True,4.18,0.51,16.89,3.04
CMP-01056,Q1_BlackFriday_CMP-01056,2023-06-24,2023-07-21,Facebook,15776,273,998.1850000000001,50,False,1.73,3.66,18.64,19.62
CMP-01057,Q3_Winter_CMP-01057,2023-10-20,2023-11-17,Email,38147,1133,1990.05,148,True,2.97,1.76,13.09,13.41
CMP-01058,Q4_Summer_CMP-01058,2023-02-23,2023-03-20,Email,83842,2492,1342.23,495,True,2.97,0.54,19.9,2.71
CMP-01059,Q3_Winter_CMP-01059,2023-05-23,2023-05-31,Email,96758,3107,998.1850000000001,87,False,3.21,0.32,2.8,11.47
CMP-01060,Q2_Winter_CMP-01060,2023-04-10,2023-04-29,Facebook,48696,365,361.82,61,True,0.75,0.99,16.86,5.88
CMP-01061,Q4_Summer_CMP-01061,2023-04-01,2023-04-17,Instagram,48729,613,361.62,105,True,1.26,0.59,17.28,3.41
CMP-01062,Q4_Summer_CMP-01062,2023-04-23,2023-05-11,Facebook,5347,65,998.1850000000001,11,True,1.22,15.36,18.42,83.38
CMP-01063,Q1_Launch_CMP-01063,2023-05-20,2023-06-07,TikTok,97897,1820,1391.72,183,True,1.86,0.76,10.09,7.58
CMP-01064,Q4_Summer_CMP-01064,2023-02-16,2023-03-07,TikTok,2140,24,998.1850000000001,3,True,1.12,41.59,15.97,260.48
CMP-01065,Q4_Summer_CMP-01065,2023-09-16,2023-10-01,Google Ads,3095,143,134.49,6,True,4.62,0.94,4.71,19.98
CMP-01066,Q2_Winter_CMP-01066,2023-07-20,2023-08-10,Google Ads,47610,1337,2242.63,166,True,2.81,1.68,12.46,13.46
CMP-01067,Q1_BlackFriday_CMP-01067,2023-10-30,2023-11-15,Facebook,861,28,42.66,2,False,3.25,1.52,7.81,19.5
CMP-01068,Q4_Summer_CMP-01068,2023-09-15,2023-09-16,TikTok,16855,355,678.25,87,True,2.11,1.91,24.52,7.79
CMP-01069,Q2_Winter_CMP-01069,2023-02-24,2023-02-26,Email,62958,1097,1125.44,151,True,1.74,1.03,13.84,7.42
CMP-01070,Q1_Launch_CMP-01070,2023-01-26,2023-02-23,Google Ads,70660,1953,2935.87,87,True,2.76,1.5,4.46,33.73
CMP-01071,Q4_Summer_CMP-01071,2023-06-04,2023-07-01,TikTok,30168,550,787.09,28,False,1.82,1.43,5.11,28.01
CMP-01072,Q2_Winter_CMP-01072,2023-06-25,2023-07-12,Email,79634,1629,1089.77,115,True,2.05,0.67,7.11,9.41
CMP-01073,Q4_Summer_CMP-01073,2023-03-29,2023-04-04,Google Ads,60967,1546,1261.68,210,False,2.54,0.82,13.62,5.99
CMP-01074,Q3_Winter_CMP-01074,2023-10-13,2023-11-05,Google Ads,23215,644,773.26,89,True,2.77,1.2,13.86,8.66
CMP-01075,Q3_Winter_CMP-01075,2023-08-01,2023-08-06,Facebook,71388,3519,998.4200000000001,530,False,4.93,0.28,15.09,1.88
CMP-01076,Q1_Launch_CMP-01076,2023-10-01,2023-10-12,TikTok,59421,894,970.06,30,True,1.5,1.09,3.4,31.87
CMP-01077,Q4_Summer_CMP-01077,2023-02-09,2023-02-19,Google Ads,81305,2191,1505.57,362,True,2.69,0.69,16.55,4.15
CMP-01078,Q1_Launch_CMP-01078,2023-10-25,2023-10-26,Instagram,15867,186,369.93,26,True,1.17,1.99,14.07,14.13
CMP-01079,Q3_Winter_CMP-01079,2023-03-17,2023-04-10,Google Ads,23470,487,241.79,7,True,2.07,0.5,1.58,31.43
CMP-01080,Q1_BlackFriday_CMP-01080,2023-06-13,2023-06-28,Email,30706,1144,2202.21,84,False,3.73,1.93,7.38,26.1
CMP-01081,Q1_BlackFriday_CMP-01081,2023-06-10,2023-06-20,Facebook,34470,442,740.52,43,False,1.28,1.68,9.87,16.98
CMP-01082,Q1_BlackFriday_CMP-01082,2023-10-27,2023-11-11,Google Ads,88935,2771,998.4200000000001,217,False,3.12,0.36,7.85,4.59
CMP-01083,Q1_BlackFriday_CMP-01083,2023-04-12,2023-04-13,Facebook,73387,1743,2878.32,87,True,2.38,1.65,4.99,33.07
CMP-01084,Q3_Winter_CMP-01084,2023-03-29,2023-04-11,TikTok,54637,400,261.56,19,False,0.73,0.65,4.94,13.24
CMP-01085,Q2_Winter_CMP-01085,2023-05-04,2023-05-20,Facebook,54275,2550,3507.24,37,True,4.7,1.38,1.47,93.78
CMP-01086,Q1_BlackFriday_CMP-01086,2023-05-12,2023-05-22,Facebook,88645,2093,998.1850000000001,57,False,2.36,0.48,2.77,17.23
CMP-01087,Q1_BlackFriday_CMP-01087,2023-03-08,2023-04-02,TikTok,44956,1810,2837.48,87,False,4.03,1.57,4.81,32.6
CMP-01088,Q1_BlackFriday_CMP-01088,2023-03-06,2023-03-14,TikTok,22912,543,413.58,90,True,2.37,0.76,16.58,4.59
CMP-01089,Q4_Summer_CMP-01089,2023-03-26,2023-03-30,Email,14121,666,404.86,73,False,4.72,0.61,11.01,5.52
CMP-01090,Q1_Launch_CMP-01090,2023-06-20,2023-07-06,TikTok,33337,602,516.4,54,True,1.81,0.86,9.07,9.46
CMP-01091,Q3_Winter_CMP-01091,2023-05-06,2023-06-01,TikTok,65502,1542,1720.46,209,True,2.35,1.12,13.58,8.22
CMP-01092,Q3_Winter_CMP-01092,2023-05-24,2023-06-04,Email,47359,1854,998.1850000000001,209,True,3.91,0.54,11.29,4.77
CMP-01093,Q1_BlackFriday_CMP-01093,2023-09-20,2023-09-22,TikTok,42467,869,1497.13,30,False,2.05,1.72,3.5,49.24
CMP-01094,Q2_Winter_CMP-01094,2023-03-29,2023-04-27,Instagram,48267,1032,1658.79,53,True,2.14,1.61,5.23,30.73
CMP-01095,Q2_Winter_CMP-01095,2023-11-29,2023-12-12,Google Ads,97500,4852,998.4200000000001,253,True,4.98,0.21,5.23,3.94
CMP-01096,Q1_Launch_CMP-01096,2023-10-02,2023-10-08,Facebook,99765,2993,998.1850000000001,371,False,3.0,0.33,12.4,2.69
CMP-01097,Q1_BlackFriday_CMP-01097,2023-03-05,2023-03-23,TikTok,16548,596,664.0,58,True,3.6,1.11,9.77,11.4
CMP-01098,Q4_Summer_CMP-01098,2023-04-25,2023-05-05,Facebook,11887,403,350.71,33,False,3.39,0.87,8.36,10.4
CMP-01099,Q1_Launch_CMP-01099,2023-03-08,2023-04-05,Email,24808,1048,732.95,121,True,4.22,0.7,11.58,6.04
CMP-01100,Q3_Winter_CMP-01100,2023-04-10,2023-04-19,Google Ads,85270,3733,1184.92,725,True,4.38,0.32,19.43,1.63
CMP-01101,Q3_Winter_CMP-01101,2023-05-14,2023-05-30,Google Ads,46221,1402,1229.67,97,False,3.03,0.88,6.97,12.58
CMP-01102,Q3_Winter_CMP-01102,2023-02-17,2023-03-05,TikTok,86436,1577,998.1850000000001,87,True,1.82,0.63,5.52,11.47
CMP-01103,Q1_BlackFriday_CMP-01103,2023-01-06,2023-01-14,Facebook,64851,390,998.1850000000001,39,False,0.6,2.56,10.13,25.27
CMP-01104,Q1_Launch_CMP-01104,2023-06-10,2023-06-25,Google Ads,55543,1813,735.92,264,False,3.26,0.41,14.62,2.78
CMP-01105,Q2_Winter_CMP-01105,2023-09-13,2023-09-17,Instagram,28510,1201,912.62,178,False,4.21,0.76,14.88,5.11
CMP-01106,Q1_Launch_CMP-01106,2023-04-21,2023-05-10,Email,34731,877,329.85,130,True,2.53,0.38,14.85,2.53
CMP-01107,Q2_Winter_CMP-01107,2023-11-11,2023-12-03,TikTok,15197,188,261.4,9,False,1.24,1.39,4.83,28.79
CMP-01108,Q1_BlackFriday_CMP-01108,2023-05-15,2023-06-12,TikTok,52162,937,1186.17,89,True,1.8,1.27,9.53,13.28
CMP-01109,Q1_BlackFriday_CMP-01109,2023-11-25,2023-12-05,TikTok,28397,793,692.86,130,True,2.79,0.87,16.41,5.32
CMP-01110,Q1_Launch_CMP-01110,2023-03-28,2023-04-06,Instagram,29600,1262,694.69,104,True,4.26,0.55,8.25,6.67
CMP-01111,Q4_Summer_CMP-01111,2023-07-16,2023-08-01,Instagram,4434,56,107.99,11,True,1.26,1.93,19.7,9.79
CMP-01112,Q2_Winter_CMP-01112,2023-10-06,2023-10-27,TikTok,80011,2604,3368.19,206,True,3.25,1.29,7.93,16.31
CMP-01113,Q1_Launch_CMP-01113,2023-01-22,2023-02-20,Instagram,93956,3655,998.4200000000001,382,True,3.89,0.27,10.46,2.61
CMP-01114,Q2_Winter_CMP-01114,2023-12-06,2023-12-07,Facebook,50078,2359,998.1850000000001,236,True,4.71,0.42,10.02,4.22
CMP-01115,Q1_Launch_CMP-01115,2023-05-14,2023-05-21,Google Ads,53835,551,920.78,50,False,1.02,1.67,9.24,18.09
CMP-01116,Q3_Winter_CMP-01116,2023-07-01,2023-07-09,Email,92621,4324,998.4200000000001,737,True,4.67,0.23,17.07,1.35
CMP-01117,Q1_BlackFriday_CMP-01117,2023-08-18,2023-08-26,Email,51392,1647,1565.65,65,True,3.2,0.95,3.95,24.06
CMP-01118,Q3_Winter_CMP-01118,2023-08-23,2023-09-06,Email,62457,2467,3634.0,290,True,3.95,1.47,11.79,12.5
CMP-01119,Q4_Summer_CMP-01119,2023-01-09,2023-02-04,TikTok,43095,319,998.1850000000001,87,True,0.74,3.13,27.29,11.47
CMP-01120,Q3_Winter_CMP-01120,2023-11-13,2023-11-14,Google Ads,51674,1435,2020.7,246,False,2.78,1.41,17.17,8.2
CMP-01121,Q1_Launch_CMP-01121,2023-08-16,2023-09-09,TikTok,52425,1730,1692.92,217,False,3.3,0.98,12.57,7.78
CMP-01122,Q1_Launch_CMP-01122,2023-12-31,2024-01-18,Google Ads,71251,1340,417.45,257,True,1.88,0.31,19.24,1.62
CMP-01123,Q2_Winter_CMP-01123,2023-06-22,2023-07-10,TikTok,60616,1480,2848.11,260,False,2.44,1.92,17.57,10.95
CMP-01124,Q2_Winter_CMP-01124,2023-08-12,2023-09-01,Google Ads,50641,1516,2692.95,115,True,2.99,1.78,7.63,23.29
CMP-01125,Q1_BlackFriday_CMP-01125,2023-06-10,2023-06-14,Instagram,8046,240,190.66,41,False,2.98,0.79,17.34,4.58
CMP-01126,Q1_BlackFriday_CMP-01126,2023-11-21,2023-12-13,Email,90498,622,1241.63,119,True,0.69,2.0,19.21,10.39
CMP-01127,Q1_BlackFriday_CMP-01127,2023-10-31,2023-11-08,Facebook,88883,2202,998.1850000000001,129,True,2.48,0.45,5.89,7.7
CMP-01128,Q4_Summer_CMP-01128,2023-11-28,2023-12-13,Instagram,18852,275,998.1850000000001,34,True,1.46,3.63,12.59,28.82
CMP-01129,Q3_Winter_CMP-01129,2023-07-04,2023-07-24,Email,29684,1372,2397.08,87,True,4.62,1.75,6.35,27.5
CMP-01130,Q4_Summer_CMP-01130,2023-10-16,2023-11-03,Google Ads,97348,4764,3896.06,635,False,4.89,0.82,13.34,6.13
CMP-01131,Q3_Winter_CMP-01131,2023-05-11,2023-05-21,TikTok,32445,599,638.49,16,True,1.85,1.07,2.78,38.35
CMP-01132,Q4_Summer_CMP-01132,2023-06-18,2023-06-30,Facebook,81312,1047,1498.78,156,True,1.29,1.43,14.95,9.58
CMP-01133,Q4_Summer_CMP-01133,2023-10-05,2023-10-19,Facebook,78681,1170,610.5,105,True,1.49,0.52,8.98,5.81
CMP-01134,Q4_Summer_CMP-01134,2023-01-30,2023-02-01,TikTok,86142,2282,2323.07,277,False,2.65,1.02,12.16,8.37
CMP-01135,Q4_Summer_CMP-01135,2023-09-17,2023-10-09,Email,2092,92,75.99,1,False,4.4,0.83,1.49,55.38
CMP-01136,Q1_Launch_CMP-01136,2023-01-06,2023-01-09,Google Ads,48549,1335,1936.44,189,False,2.75,1.45,14.21,10.21
CMP-01137,Q4_Summer_CMP-01137,2023-07-31,2023-08-14,Google Ads,56768,425,225.74,44,False,0.75,0.53,10.42,5.1
CMP-01138,Q2_Winter_CMP-01138,2023-06-24,2023-07-13,Instagram,83801,569,395.82,73,False,0.68,0.7,12.88,5.4
CMP-01139,Q4_Summer_CMP-01139,2023-06-21,2023-06-24,Email,22834,347,523.74,87,True,1.52,1.51,25.08,6.02
CMP-01140,Q3_Winter_CMP-01140,2023-06-30,2023-07-29,TikTok,31024,1331,752.79,50,True,4.29,0.57,3.77,15.0
CMP-01141,Q1_BlackFriday_CMP-01141,2023-06-29,2023-07-10,Facebook,18400,606,616.56,56,True,3.29,1.02,9.27,10.97
CMP-01142,Q2_Winter_CMP-01142,2023-05-29,2023-05-30,Email,76313,2314,3498.53,438,True,3.03,1.51,18.94,7.98
CMP-01143,Q1_BlackFriday_CMP-01143,2023-06-14,2023-07-04,Email,99887,1933,3095.31,102,False,1.94,1.6,5.33,30.05
CMP-01144,Q1_BlackFriday_CMP-01144,2023-07-27,2023-08-13,Instagram,14474,677,312.3,93,True,4.68,0.46,13.84,3.33
CMP-01145,Q2_Winter_CMP-01145,2023-10-06,2023-10-25,Instagram,23694,471,823.49,9,True,1.99,1.75,1.95,89.8
CMP-01146,Q3_Winter_CMP-01146,2023-07-21,2023-08-12,Email,31051,1321,2022.12,193,False,4.25,1.53,14.64,10.45
CMP-01147,Q3_Winter_CMP-01147,2023-08-23,2023-09-06,Facebook,88958,4031,3534.38,222,True,4.53,0.88,5.53,15.85
CMP-01148,Q4_Summer_CMP-01148,2023-11-02,2023-11-26,Google Ads,44850,1199,1916.56,114,True,2.67,1.6,9.58,16.69
CMP-01149,Q4_Summer_CMP-01149,2023-12-28,2024-01-08,Email,28552,1291,1985.7,103,True,4.52,1.54,7.99,19.26
CMP-01150,Q1_BlackFriday_CMP-01150,2023-02-09,2023-02-25,Email,32570,568,750.62,17,False,1.74,1.32,3.14,42.03
CMP-01151,Q2_Winter_CMP-01151,2023-09-18,2023-09-23,TikTok,60012,2078,2596.29,157,True,3.46,1.25,7.57,16.51
CMP-01152,Q3_Winter_CMP-01152,2023-03-24,2023-04-11,TikTok,39008,349,540.6,26,True,0.89,1.55,7.65,20.24
CMP-01153,Q3_Winter_CMP-01153,2023-03-13,2023-03-21,Email,14470,380,759.52,41,True,2.63,2.0,10.92,18.3
CMP-01154,Q1_BlackFriday_CMP-01154,2023-10-17,2023-11-07,TikTok,82100,1213,1556.93,236,False,1.48,1.28,19.47,6.59
CMP-01155,Q2_Winter_CMP-01155,2023-01-26,2023-02-19,Facebook,42512,332,556.04,32,True,0.78,1.67,9.93,16.87
CMP-01156,Q3_Winter_CMP-01156,2023-11-06,2023-12-01,Instagram,26039,134,998.1850000000001,24,True,0.51,7.45,18.37,40.54
CMP-01157,Q1_Launch_CMP-01157,2023-10-09,2023-11-05,Google Ads,72979,1431,2511.23,139,False,1.96,1.75,9.77,17.96
CMP-01158,Q1_BlackFriday_CMP-01158,2023-12-30,2024-01-03,Google Ads,74655,2353,998.1850000000001,71,False,3.15,0.42,3.04,13.94
CMP-01159,Q2_Winter_CMP-01159,2023-09-01,2023-09-06,Facebook,15926,405,254.44,21,True,2.54,0.63,5.37,11.69
CMP-01160,Q2_Winter_CMP-01160,2023-11-15,2023-12-12,TikTok,7834,145,84.29,12,True,1.85,0.58,8.74,6.65
CMP-01161,Q3_Winter_CMP-01161,2023-02-13,2023-02-25,Instagram,5018,248,321.61,17,True,4.94,1.3,7.18,18.06
CMP-01162,Q3_Winter_CMP-01162,2023-11-21,2023-11-22,Facebook,76691,3625,998.1850000000001,632,False,4.73,0.28,17.45,1.58
CMP-01163,Q1_BlackFriday_CMP-01163,2023-02-28,2023-03-09,Google Ads,62761,668,848.51,92,True,1.06,1.27,13.89,9.14
CMP-01164,Q3_Winter_CMP-01164,2023-04-25,2023-05-20,Facebook,79306,1877,3109.57,225,False,2.37,1.66,11.99,13.82
CMP-01165,Q3_Winter_CMP-01165,2023-02-16,2023-02-27,Facebook,62827,2148,998.1850000000001,221,False,3.42,0.46,10.33,4.5
CMP-01166,Q1_Launch_CMP-01166,2023-05-27,2023-05-30,Email,40469,1538,1552.78,131,True,3.8,1.01,8.55,11.81
CMP-01167,Q1_Launch_CMP-01167,2023-10-01,2023-10-22,Google Ads,59160,1271,1932.54,160,True,2.15,1.52,12.63,12.04
CMP-01168,Q2_Winter_CMP-01168,2023-04-08,2023-04-14,Email,72386,2792,1771.69,94,False,3.86,0.63,3.37,18.84
CMP-01169,Q1_BlackFriday_CMP-01169,2023-10-28,2023-11-08,TikTok,40185,425,513.71,17,False,1.06,1.21,4.09,29.57
CMP-01170,Q1_BlackFriday_CMP-01170,2023-08-10,2023-08-11,Email,91556,1824,614.81,123,False,1.99,0.34,6.76,4.99
CMP-01171,Q4_Summer_CMP-01171,2023-08-18,2023-09-05,Email,90010,3351,3875.02,142,True,3.72,1.16,4.25,27.19
CMP-01172,Q4_Summer_CMP-01172,2023-12-09,2023-12-22,Google Ads,80170,2658,3261.56,368,False,3.32,1.23,13.86,8.85
CMP-01173,Q2_Winter_CMP-01173,2023-06-07,2023-07-03,TikTok,99230,4234,998.4200000000001,62,False,4.27,0.24,1.47,16.03
CMP-01174,Q1_Launch_CMP-01174,2023-05-06,2023-05-16,Facebook,39349,279,391.75,11,False,0.71,1.4,4.04,34.73
CMP-01175,Q1_Launch_CMP-01175,2023-12-30,2024-01-05,TikTok,11853,152,138.21,27,True,1.28,0.91,18.15,5.01
CMP-01176,Q2_Winter_CMP-01176,2023-07-23,2023-07-28,TikTok,48679,349,108.1,69,True,0.72,0.31,19.95,1.55
CMP-01177,Q2_Winter_CMP-01177,2023-08-13,2023-08-19,TikTok,74716,1019,505.76,104,True,1.36,0.5,10.26,4.84
CMP-01178,Q1_Launch_CMP-01178,2023-04-19,2023-05-03,TikTok,78046,405,791.45,87,False,0.52,1.95,21.49,9.09
CMP-01179,Q2_Winter_CMP-01179,2023-03-20,2023-03-23,Email,39157,1084,998.1850000000001,170,False,2.77,0.92,15.69,5.87
CMP-01180,Q1_Launch_CMP-01180,2023-03-03,2023-03-15,Email,29613,852,726.46,14,True,2.88,0.85,1.69,50.52
CMP-01181,Q4_Summer_CMP-01181,2023-03-23,2023-04-17,Facebook,44824,1551,1147.82,141,True,3.46,0.74,9.11,8.12
CMP-01182,Q1_BlackFriday_CMP-01182,2023-03-13,2023-04-05,Email,80486,1796,998.1850000000001,52,True,2.23,0.56,2.9,19.19
CMP-01183,Q4_Summer_CMP-01183,2023-09-30,2023-10-19,Instagram,6529,33,48.61,87,False,0.51,1.47,263.76,0.56
CMP-01184,Q3_Winter_CMP-01184,2023-01-22,2023-02-17,Instagram,33143,1170,1060.73,230,False,3.53,0.91,19.69,4.6
CMP-01185,Q3_Winter_CMP-01185,2023-08-18,2023-09-10,Email,23373,173,71.69,26,True,0.74,0.41,15.32,2.71
CMP-01186,Q2_Winter_CMP-01186,2023-12-13,2024-01-01,Email,80696,3548,3493.9,699,True,4.4,0.98,19.72,4.99
CMP-01187,Q1_Launch_CMP-01187,2023-10-07,2023-11-02,Instagram,47230,284,211.01,43,False,0.6,0.74,15.17,4.9
CMP-01188,Q3_Winter_CMP-01188,2023-05-28,2023-06-01,Google Ads,9136,263,224.18,33,True,2.88,0.85,12.55,6.79
CMP-01189,Q3_Winter_CMP-01189,2023-01-22,2023-02-15,Instagram,26547,1201,693.01,184,True,4.52,0.58,15.33,3.76
CMP-01190,Q1_Launch_CMP-01190,2023-11-01,2023-11-10,Email,4917,151,214.42,20,True,3.07,1.42,13.52,10.5
CMP-01191,Q3_Winter_CMP-01191,2023-01-02,2023-01-24,Email,47817,1548,1850.28,151,True,3.24,1.2,9.82,12.18
CMP-01192,Q2_Winter_CMP-01192,2023-09-06,2023-10-03,Email,99768,3558,2705.74,233,True,3.57,0.76,6.56,11.6
CMP-01193,Q1_Launch_CMP-01193,2023-09-02,2023-09-17,Email,56939,598,742.46,65,False,1.05,1.24,10.88,11.41
CMP-01194,Q4_Summer_CMP-01194,2023-03-12,2023-03-15,Instagram,87010,3077,3500.41,181,True,3.54,1.14,5.91,19.24
CMP-01195,Q3_Winter_CMP-01195,2023-09-28,2023-10-09,Instagram,74387,3318,998.4200000000001,339,False,4.46,0.3,10.25,2.94
CMP-01196,Q4_Summer_CMP-01196,2023-03-06,2023-03-18,TikTok,88343,4314,998.4200000000001,162,False,4.88,0.23,3.78,6.13
CMP-01197,Q4_Summer_CMP-01197,2023-03-24,2023-04-21,TikTok,31446,784,409.36,92,True,2.49,0.52,11.74,4.45
CMP-01198,Q1_BlackFriday_CMP-01198,2023-10-24,2023-11-21,Email,95152,1950,998.1850000000001,110,True,2.05,0.51,5.66,9.04
CMP-01199,Q1_BlackFriday_CMP-01199,2023-12-24,2024-01-10,Instagram,24244,943,1412.76,62,True,3.89,1.5,6.58,22.77
CMP-01200,Q4_Summer_CMP-01200,2023-04-07,2023-05-05,Email,44112,1298,1917.59,136,True,2.94,1.48,10.48,14.09
CMP-01201,Q1_BlackFriday_CMP-01201,2023-12-03,2023-12-16,Google Ads,68286,1132,1059.9,46,False,1.66,0.94,4.09,22.9
CMP-01202,Q3_Winter_CMP-01202,2023-11-30,2023-12-12,Email,29040,370,327.32,71,True,1.27,0.88,19.29,4.59
CMP-01203,Q1_BlackFriday_CMP-01203,2023-10-08,2023-11-02,Instagram,26813,339,104.95,32,False,1.26,0.31,9.49,3.26
CMP-01204,Q4_Summer_CMP-01204,2023-02-21,2023-03-13,Instagram,13437,344,677.59,26,True,2.56,1.97,7.69,25.6
CMP-01205,Q4_Summer_CMP-01205,2023-04-20,2023-05-06,Facebook,918,11,14.64,0,True,1.2,1.33,1.55,85.6
CMP-01206,Q1_BlackFriday_CMP-01206,2023-09-05,2023-09-19,Instagram,50370,296,291.25,50,True,0.59,0.98,17.02,5.78
CMP-01207,Q3_Winter_CMP-01207,2023-12-31,2024-01-21,Email,98682,724,886.47,93,True,0.73,1.22,12.89,9.5
CMP-01208,Q4_Summer_CMP-01208,2023-10-25,2023-11-16,Facebook,22394,1049,386.97,93,False,4.68,0.37,8.91,4.14
CMP-01209,Q2_Winter_CMP-01209,2023-06-03,2023-06-18,Facebook,44295,366,217.85,20,False,0.83,0.6,5.67,10.51
CMP-01210,Q1_BlackFriday_CMP-01210,2023-03-27,2023-03-28,Google Ads,93587,776,1055.14,117,True,0.83,1.36,15.16,8.97
CMP-01211,Q4_Summer_CMP-01211,2023-12-17,2023-12-20,Instagram,77345,1957,2298.0,371,False,2.53,1.17,18.96,6.19
CMP-01212,Q4_Summer_CMP-01212,2023-04-11,2023-04-16,Email,898,14,22.93,1,False,1.56,1.64,8.24,19.89
CMP-01213,Q3_Winter_CMP-01213,2023-05-05,2023-05-19,TikTok,50309,2430,3450.27,86,True,4.83,1.42,3.56,39.85
CMP-01214,Q1_BlackFriday_CMP-01214,2023-12-19,2024-01-06,Email,14748,678,896.61,87,True,4.6,1.32,12.84,10.3
CMP-01215,Q1_Launch_CMP-01215,2023-07-25,2023-08-18,TikTok,25078,582,998.1850000000001,6,True,2.32,1.72,1.12,153.01
CMP-01216,Q1_Launch_CMP-01216,2023-04-07,2023-04-14,Email,25024,630,262.11,95,True,2.52,0.42,15.14,2.75
CMP-01217,Q3_Winter_CMP-01217,2023-01-02,2023-01-25,Facebook,61441,1344,1981.74,264,False,2.19,1.47,19.65,7.51
CMP-01218,Q4_Summer_CMP-01218,2023-06-06,2023-06-26,Google Ads,20296,136,206.24,27,True,0.67,1.52,19.86,7.63
CMP-01219,Q1_BlackFriday_CMP-01219,2023-12-26,2023-12-28,Google Ads,25560,464,356.25,73,True,1.82,0.77,15.9,4.83
CMP-01220,Q3_Winter_CMP-01220,2023-06-07,2023-06-18,Instagram,22964,241,998.1850000000001,87,False,1.05,4.14,36.12,11.47
CMP-01221,Q4_Summer_CMP-01221,2023-09-13,2023-09-22,TikTok,36010,345,228.92,67,True,0.96,0.66,19.58,3.39
